1.600000000000000089e+00 2.000606664442881311e+01 2.000873075817438007e+01 2.001956337003210606e+01 2.009113751008231219e+01 2.367854622102668571e+01
1.700000000000000178e+00 2.000698491527121448e+01 2.000982020735958500e+01 2.002124954655440803e+01 2.009584249869229566e+01 2.365991461119929440e+01
1.800000000000000044e+00 2.000795947498600924e+01 2.001095958714203604e+01 2.002296255758587051e+01 2.010045107568797462e+01 2.364144340466386041e+01
1.900000000000000133e+00 2.000898821388698678e+01 2.001214687378440615e+01 2.002470093399884732e+01 2.010496599887299851e+01 2.362313083415199699e+01
2.000000000000000000e+00 2.001006906677855923e+01 2.001338011804654826e+01 2.002646332003261520e+01 2.010938993166492850e+01 2.360497515454907713e+01
2.100000000000000089e+00 2.001119999080988521e+01 2.001465741039211110e+01 2.002824842090624813e+01 2.011372548769451640e+01 2.358697463243936099e+01
2.200000000000000178e+00 2.001237900441138606e+01 2.001597694108204095e+01 2.003005508079004571e+01 2.011797515691507598e+01 2.356912756372271289e+01
2.300000000000000266e+00 2.001360415609913446e+01 2.001733693095404476e+01 2.003188216633450480e+01 2.012214139136814595e+01 2.355143225362128589e+01
2.400000000000000355e+00 2.001487357688876756e+01 2.001873568735566167e+01 2.003372861259443738e+01 2.012622653579533605e+01 2.353388703366138301e+01
2.500000000000000000e+00 2.001618544588763271e+01 2.002017155805023663e+01 2.003559337781139504e+01 2.013023288232131591e+01 2.351649024859864667e+01
2.600000000000000089e+00 2.001753800107734804e+01 2.002164294519834442e+01 2.003747545816408149e+01 2.013416265335611399e+01 2.349924026055029103e+01
2.700000000000000178e+00 2.001892955756473214e+01 2.002314832426435132e+01 2.003937391075044516e+01 2.013801797544999417e+01 2.348213545571112348e+01
2.800000000000000266e+00 2.002035843376595992e+01 2.002468617373552107e+01 2.004128779490917012e+01 2.014180097120368629e+01 2.346517422129286956e+01
2.900000000000000355e+00 2.002182305156907205e+01 2.002625506783240183e+01 2.004321624304551008e+01 2.014551363835009923e+01 2.344835497632847066e+01
3.000000000000000000e+00 2.002332184659980996e+01 2.002785359348242977e+01 2.004515839694016321e+01 2.014915795813715249e+01 2.343167614406422317e+01
3.100000000000000089e+00 2.002485333622107433e+01 2.002948041217408814e+01 2.004711344236266157e+01 2.015273581751393905e+01 2.341513617246118883e+01
3.200000000000000178e+00 2.002641609190897398e+01 2.003113423656032310e+01 2.004908059509114793e+01 2.015624903976550542e+01 2.339873352626626968e+01
3.300000000000000266e+00 2.002800863601643400e+01 2.003281373298177925e+01 2.005105904357127500e+01 2.015969950592110393e+01 2.338246665501842259e+01
3.400000000000000355e+00 2.002962969065397303e+01 2.003451776183780808e+01 2.005304808350433987e+01 2.016308886009424128e+01 2.336633407138415919e+01
3.500000000000000000e+00 2.003127790008718634e+01 2.003624510592099739e+01 2.005504697243507906e+01 2.016641883847730554e+01 2.335033426404552515e+01
3.600000000000000089e+00 2.003295200450658342e+01 2.003799463926615942e+01 2.005705502298645015e+01 2.016969106325228367e+01 2.333446575260360234e+01
3.700000000000000178e+00 2.003465079300724838e+01 2.003976528335000395e+01 2.005907157421104614e+01 2.017290709857067554e+01 2.331872707215958229e+01
3.800000000000000266e+00 2.003637307321028516e+01 2.004155597924917132e+01 2.006109597718159776e+01 2.017606848464657077e+01 2.330311676573851187e+01
3.900000000000000355e+00 2.003811768440691665e+01 2.004336569976611671e+01 2.006312760193801381e+01 2.017917672264494300e+01 2.328763338798190219e+01
4.000000000000000000e+00 2.003988353227207853e+01 2.004519347781305427e+01 2.006516585656324736e+01 2.018223323643540823e+01 2.327227551448878984e+01
4.100000000000000533e+00 2.004166964451874833e+01 2.004703819851706470e+01 2.006721026749507431e+01 2.018523942736397814e+01 2.325704172817667015e+01
4.200000000000000178e+00 2.004347491270376835e+01 2.004889903007218166e+01 2.006926019630312297e+01 2.018819666890932041e+01 2.324193062245544539e+01
4.299999999999999822e+00 2.004529829969868970e+01 2.005077514200631583e+01 2.007131506418961209e+01 2.019110627858016827e+01 2.322694080681348083e+01
4.400000000000000355e+00 2.004713890048587288e+01 2.005266557734989874e+01 2.007337441537280043e+01 2.019396953369938075e+01 2.321207090288580233e+01
4.500000000000000000e+00 2.004899573609376873e+01 2.005456957323083600e+01 2.007543770143195871e+01 2.019678767608340308e+01 2.319731954456236167e+01
4.600000000000000533e+00 2.005086793630526287e+01 2.005648627593602384e+01 2.007750447229904012e+01 2.019956190826770381e+01 2.318268537807853136e+01
4.700000000000000178e+00 2.005275459481870115e+01 2.005841489541111144e+01 2.007957423968958466e+01 2.020229343474802164e+01 2.316816701811807988e+01
4.800000000000000711e+00 2.005465490255441452e+01 2.006035470189041447e+01 2.008164657375508000e+01 2.020498334876637259e+01 2.315376317909204928e+01
4.900000000000000355e+00 2.005656813925003235e+01 2.006230504916812762e+01 2.008372109234548475e+01 2.020763262766043411e+01 2.313947267659309404e+01
5.000000000000000000e+00 2.005849347060608778e+01 2.006426519115336049e+01 2.008579735275171174e+01 2.021024240437658648e+01 2.312529412484333591e+01
5.100000000000000533e+00 2.006043001920148683e+01 2.006623434326218458e+01 2.008787488919050546e+01 2.021281386951747550e+01 2.311122607264196915e+01
5.200000000000000178e+00 2.006237712041289001e+01 2.006821191188377895e+01 2.008995335192357601e+01 2.021534794008600144e+01 2.309726731190241722e+01
5.300000000000000711e+00 2.006433408325658263e+01 2.007019727975048085e+01 2.009203237683752619e+01 2.021784556697729940e+01 2.308341660442225063e+01
5.400000000000000355e+00 2.006630020626167621e+01 2.007218981999236718e+01 2.009411159465376429e+01 2.022030771714377551e+01 2.306967268243924352e+01
5.500000000000000000e+00 2.006827486603843269e+01 2.007418897524539858e+01 2.009619068032116473e+01 2.022273526480363159e+01 2.305603431509828383e+01
5.600000000000000533e+00 2.007025740378223233e+01 2.007619415661818252e+01 2.009826928872880103e+01 2.022512912623598424e+01 2.304250025481007924e+01
5.700000000000000178e+00 2.007224721302349124e+01 2.007820482103532811e+01 2.010034710450576512e+01 2.022749015553032592e+01 2.302906928098992267e+01
5.800000000000000711e+00 2.007424371799210405e+01 2.008022045232355168e+01 2.010242382972316477e+01 2.022981917029716570e+01 2.301574018881550288e+01
5.900000000000000355e+00 2.007624632282732335e+01 2.008224051687273004e+01 2.010449915499736662e+01 2.023211701190424350e+01 2.300251176347277138e+01
6.000000000000000000e+00 2.007825450442030046e+01 2.008426454665071148e+01 2.010657281184441914e+01 2.023438443401952114e+01 2.298938283100287450e+01
6.100000000000000533e+00 2.008026772617441935e+01 2.008629206146756729e+01 2.010864452419782111e+01 2.023662220656998301e+01 2.297635220987264404e+01
6.200000000000000178e+00 2.008228545527328635e+01 2.008832258452829578e+01 2.011071401809341097e+01 2.023883109483590559e+01 2.296341872145297813e+01
6.300000000000000711e+00 2.008430722939437274e+01 2.009035570252322600e+01 2.011278105909319081e+01 2.024101177871017754e+01 2.295058123026620223e+01
6.400000000000000355e+00 2.008633255896634395e+01 2.009239097760297099e+01 2.011484539748065004e+01 2.024316497109145274e+01 2.293783858415481802e+01
6.500000000000000000e+00 2.008836097485938765e+01 2.009442799031192450e+01 2.011690679496465251e+01 2.024529135993934403e+01 2.292518964507001300e+01
6.600000000000000533e+00 2.009039206114151099e+01 2.009646636907153194e+01 2.011896504300748489e+01 2.024739156840779231e+01 2.291263331081690069e+01
6.700000000000000178e+00 2.009242537232361769e+01 2.009850571570239453e+01 2.012101991654020949e+01 2.024946625565724290e+01 2.290016845927989309e+01
6.800000000000000711e+00 2.009446049985843530e+01 2.010054566527720965e+01 2.012307121110720942e+01 2.025151603555690016e+01 2.288779399588532826e+01
6.900000000000000355e+00 2.009649706431762795e+01 2.010258587907907568e+01 2.012511873850231936e+01 2.025354148628326101e+01 2.287550884770009674e+01
7.000000000000000000e+00 2.009853466394208965e+01 2.010462599782436754e+01 2.012716229814904878e+01 2.025554321360822030e+01 2.286331192511098465e+01
7.100000000000000533e+00 2.010057294408474959e+01 2.010666568371757634e+01 2.012920171984565343e+01 2.025752177557079747e+01 2.285120216973431440e+01
7.200000000000000178e+00 2.010261156857489695e+01 2.010870461595568415e+01 2.013123684359666399e+01 2.025947770723263730e+01 2.283917853858991975e+01
7.300000000000000711e+00 2.010465018020811812e+01 2.011074252178377719e+01 2.013326748436423230e+01 2.026141153631442648e+01 2.282723999599333098e+01
7.400000000000000355e+00 2.010668842678637347e+01 2.011277914041282600e+01 2.013529345840333207e+01 2.026332378059900918e+01 2.281538551382475433e+01
7.500000000000000000e+00 2.010872582300077482e+01 2.011481410145673365e+01 2.013731451719593224e+01 2.026521517082952073e+01 2.280361359285620182e+01
7.600000000000000533e+00 2.011076249344491274e+01 2.011684753506019518e+01 2.013933071603477742e+01 2.026708549464873244e+01 2.279192467994221971e+01
7.700000000000000178e+00 2.011279776166216138e+01 2.011887871856993470e+01 2.014134175780525382e+01 2.026893591250927784e+01 2.278031634594662691e+01
7.800000000000000711e+00 2.011483153780317323e+01 2.012090744152104094e+01 2.014334763083602198e+01 2.027076665946865219e+01 2.276878806575667369e+01
7.900000000000000355e+00 2.011686348546236758e+01 2.012293357808600902e+01 2.014534813576037564e+01 2.027257817188592171e+01 2.275733888605066468e+01
8.000000000000000000e+00 2.011889336188402311e+01 2.012495689473553639e+01 2.014734316269219150e+01 2.027437086231628172e+01 2.274596788804413805e+01
8.099999999999999645e+00 2.012092091410593397e+01 2.012697715707339441e+01 2.014933259595719761e+01 2.027614515913494486e+01 2.273467409986935195e+01
8.200000000000001066e+00 2.012294595170389755e+01 2.012899419576436699e+01 2.015131634802839855e+01 2.027790138588994040e+01 2.272345676470031606e+01
8.300000000000000711e+00 2.012496819843325468e+01 2.013100776484303012e+01 2.015329429122792249e+01 2.027964000843612880e+01 2.271231480703846373e+01
8.400000000000000355e+00 2.012698739771228773e+01 2.013301763565462821e+01 2.015526630748037817e+01 2.028136146183785016e+01 2.270124721390329370e+01
8.500000000000000000e+00 2.012900337456344602e+01 2.013502365139591177e+01 2.015723231980905084e+01 2.028306605933881102e+01 2.269025319508260097e+01
8.599999999999999645e+00 2.013101592443232946e+01 2.013702562922155792e+01 2.015919223634129764e+01 2.028475415833575823e+01 2.267933187962336916e+01
8.700000000000001066e+00 2.013302484386758806e+01 2.013902338683856641e+01 2.016114596624333544e+01 2.028642611670464646e+01 2.266848238849831176e+01
8.800000000000000711e+00 2.013502996198314321e+01 2.014101676906820870e+01 2.016309343688108768e+01 2.028808225161887080e+01 2.265770389032378773e+01
8.900000000000000355e+00 2.013703109336208996e+01 2.014300560863321010e+01 2.016503456749965295e+01 2.028972289841355803e+01 2.264699553245727515e+01
9.000000000000000000e+00 2.013902800501319845e+01 2.014498982451926068e+01 2.016696922524268842e+01 2.029134838705831712e+01 2.263635647098040948e+01
9.099999999999999645e+00 2.014102048237219478e+01 2.014696937092060125e+01 2.016889728345061172e+01 2.029295901390951329e+01 2.262578590594620920e+01
9.200000000000001066e+00 2.014300854280782715e+01 2.014894383456475424e+01 2.017081885863035495e+01 2.029455507377837975e+01 2.261528303359815695e+01
9.300000000000000711e+00 2.014499195678073917e+01 2.015091319260505642e+01 2.017273380908724434e+01 2.029613686596863076e+01 2.260484704185552474e+01
9.400000000000000355e+00 2.014697057780770706e+01 2.015287732569428414e+01 2.017464207218454320e+01 2.029770466681389252e+01 2.259447716605485112e+01
9.500000000000000000e+00 2.014894428372028301e+01 2.015483611671173492e+01 2.017654360103671252e+01 2.029925872441361179e+01 2.258417271001338378e+01
9.600000000000001421e+00 2.015091292872456563e+01 2.015678945193813831e+01 2.017843833352994665e+01 2.030079931722042019e+01 2.257393288568542999e+01
9.700000000000001066e+00 2.015287636627139989e+01 2.015873721562209653e+01 2.018032620820860146e+01 2.030232672916989856e+01 2.256375688272474989e+01
9.800000000000000711e+00 2.015483448183114490e+01 2.016067931419260617e+01 2.018220717936815234e+01 2.030384119188709846e+01 2.255364402354329911e+01
9.900000000000000355e+00 2.015678715915872488e+01 2.016261564479550827e+01 2.018408120308454201e+01 2.030534294869425693e+01 2.254359359374302230e+01
1.000000000000000000e+01 2.015873420322830611e+01 2.016454601605051522e+01 2.018594821365491399e+01 2.030683243755693468e+01 2.253360428084095446e+01
1.010000000000000142e+01 2.016067577276553990e+01 2.016647058638608669e+01 2.018780826258020866e+01 2.030830929377628280e+01 2.252367718781419725e+01
1.020000000000000107e+01 2.016261152492147701e+01 2.016838901531583161e+01 2.018966123796805689e+01 2.030977430277389928e+01 2.251380994070890651e+01
1.030000000000000071e+01 2.016454142269688887e+01 2.017030129311316955e+01 2.019150712150675631e+01 2.031122753177542251e+01 2.250400232642812526e+01
1.040000000000000036e+01 2.016646537351556745e+01 2.017220737465041935e+01 2.019334587203516662e+01 2.031266916180605264e+01 2.249425378265266673e+01
1.050000000000000000e+01 2.016838330007125535e+01 2.017410719189280499e+01 2.019517746480881470e+01 2.031409937634809992e+01 2.248456373477021586e+01
1.060000000000000142e+01 2.017029511130075292e+01 2.017600065960100508e+01 2.019700187223414645e+01 2.031551839665971215e+01 2.247493148944070995e+01
1.070000000000000107e+01 2.017220072207628689e+01 2.017788769746368160e+01 2.019881906945655103e+01 2.031692643381586194e+01 2.246535638105693877e+01
1.080000000000000071e+01 2.017410007084194490e+01 2.017976824577599260e+01 2.020062904151222227e+01 2.031832365418202357e+01 2.245583787145715604e+01
1.090000000000000036e+01 2.017599308583832141e+01 2.018164223633225163e+01 2.020243176914225813e+01 2.031971024360754541e+01 2.244637536653472054e+01
1.100000000000000000e+01 2.017787970354976324e+01 2.018350961367294616e+01 2.020422723636596274e+01 2.032108637403208107e+01 2.243696830647001761e+01
1.110000000000000142e+01 2.017975985980244147e+01 2.018537032134984344e+01 2.020601542693995256e+01 2.032245221851480821e+01 2.242761612865238519e+01
1.120000000000000107e+01 2.018163345954792476e+01 2.018722428670837843e+01 2.020779631526491826e+01 2.032380803104616263e+01 2.241831800304968425e+01
1.130000000000000071e+01 2.018350053918793918e+01 2.018907154134445747e+01 2.020956991076652187e+01 2.032515371428592843e+01 2.240907424559902950e+01
1.140000000000000036e+01 2.018536092493399181e+01 2.019091200010630160e+01 2.021133615244486492e+01 2.032648968636505415e+01 2.239988348715448652e+01
1.150000000000000000e+01 2.018721453964936074e+01 2.019274573450282872e+01 2.021309497915352082e+01 2.032781601938842186e+01 2.239074548976417489e+01
1.160000000000000142e+01 2.018906143843614842e+01 2.019457255208644142e+01 2.021484648780153393e+01 2.032913285289390970e+01 2.238165978285016422e+01
1.170000000000000107e+01 2.019090158052826212e+01 2.019639240963399018e+01 2.021659067599027182e+01 2.033044033164542697e+01 2.237262588599210389e+01
1.180000000000000071e+01 2.019273489987488190e+01 2.019820531135315989e+01 2.021832751300208386e+01 2.033173859529398086e+01 2.236364333760907286e+01
1.190000000000000036e+01 2.019456135742941427e+01 2.020001123487309513e+01 2.022005699185237404e+01 2.033302776877814466e+01 2.235471172393528860e+01
1.200000000000000000e+01 2.019638090848014400e+01 2.020181015013520565e+01 2.022177910634470877e+01 2.033430800179084130e+01 2.234583054900832977e+01
1.210000000000000142e+01 2.019819351308862210e+01 2.020360202986531561e+01 2.022349385236847397e+01 2.033557943473804386e+01 2.233699934813538235e+01
1.220000000000000107e+01 2.019999914381934758e+01 2.020538685362547682e+01 2.022520123094495048e+01 2.033684218188188808e+01 2.232821774448305874e+01
1.230000000000000071e+01 2.020179776815169603e+01 2.020716459759274031e+01 2.022690124135629119e+01 2.033809636952169342e+01 2.231948532118557793e+01
1.240000000000000036e+01 2.020358936373656178e+01 2.020893523834132921e+01 2.022859389003275865e+01 2.033934211468120523e+01 2.231080169613585085e+01
1.250000000000000000e+01 2.020537386909863287e+01 2.021069870466709517e+01 2.023027920173363725e+01 2.034057977032846054e+01 2.230216572475020342e+01
1.260000000000000142e+01 2.020715137046186882e+01 2.021245510785236377e+01 2.023195713009085495e+01 2.034180879037062439e+01 2.229357916912747584e+01
1.270000000000000107e+01 2.020892176129365581e+01 2.021420430830698933e+01 2.023362773452397789e+01 2.034302985885755177e+01 2.228503982336737010e+01
1.280000000000000071e+01 2.021068505614899635e+01 2.021594628295923357e+01 2.023529103152974074e+01 2.034424298167627398e+01 2.227654766902863415e+01
1.290000000000000036e+01 2.021244123120024838e+01 2.021768105231841517e+01 2.023694701063811152e+01 2.034544822117547369e+01 2.226810251546155683e+01
1.300000000000000000e+01 2.021419023104372314e+01 2.021940866942069448e+01 2.023859563803151573e+01 2.034664567894914100e+01 2.225970404937498515e+01
1.310000000000000142e+01 2.021593205944384763e+01 2.022112909835333738e+01 2.024023694142451646e+01 2.034783545602684995e+01 2.225135195833910728e+01
1.320000000000000107e+01 2.021766671135955207e+01 2.022284232513040791e+01 2.024187093572005836e+01 2.034901763994044543e+01 2.224304597790098370e+01
1.330000000000000071e+01 2.021939417914417447e+01 2.022454833941882413e+01 2.024349763555800408e+01 2.035019233000090821e+01 2.223478581180067337e+01
1.340000000000000036e+01 2.022111445418677889e+01 2.022624712893002297e+01 2.024511705666557049e+01 2.035135963404374237e+01 2.222657113604052981e+01
1.350000000000000000e+01 2.022282753372583386e+01 2.022793868732461320e+01 2.024672921516988566e+01 2.035251963930974028e+01 2.221840170237064882e+01
1.360000000000000142e+01 2.022453341566102480e+01 2.022962300893598453e+01 2.024833412724412796e+01 2.035367243071593180e+01 2.221027727109273187e+01
1.370000000000000107e+01 2.022623208408744233e+01 2.023130010646131893e+01 2.024993179603560378e+01 2.035481809863209079e+01 2.220219758463665727e+01
1.380000000000000071e+01 2.022792347548155689e+01 2.023297007770311851e+01 2.025152217264412613e+01 2.035595672812760881e+01 2.219416242008884410e+01
1.390000000000000036e+01 2.022960768016885069e+01 2.023463278234415341e+01 2.025310536834084374e+01 2.035708840036810585e+01 2.218617155829212706e+01
1.400000000000000000e+01 2.023128467333026137e+01 2.023628826133926495e+01 2.025468137427624882e+01 2.035821319971383403e+01 2.217822478345810566e+01
1.410000000000000142e+01 2.023295445151086014e+01 2.023793652551072597e+01 2.025625020259316855e+01 2.035933120533223928e+01 2.217032189796213970e+01
1.420000000000000107e+01 2.023461701799728729e+01 2.023957757850199357e+01 2.025781187251228133e+01 2.036044249807992301e+01 2.216246270611515712e+01
1.430000000000000071e+01 2.023627237378067889e+01 2.024121142939006646e+01 2.025936639908444192e+01 2.036154715113603686e+01 2.215464703651097267e+01
1.440000000000000036e+01 2.023792052190491120e+01 2.024283808674229945e+01 2.026091379938468151e+01 2.036264523836581475e+01 2.214687472206656338e+01
1.450000000000000000e+01 2.023956146737076622e+01 2.024445755870344854e+01 2.026245409149304066e+01 2.036373682983644429e+01 2.213914561189366026e+01
1.460000000000000142e+01 2.024119521656784570e+01 2.024606985452533081e+01 2.026398729237781637e+01 2.036482198475070149e+01 2.213145959295452059e+01
1.470000000000000107e+01 2.024282177659326010e+01 2.024767498506461649e+01 2.026551342462078154e+01 2.036590078727214959e+01 2.212381649094361435e+01
1.480000000000000071e+01 2.024444115422478419e+01 2.024927296076035432e+01 2.026703251024355978e+01 2.036697332002425753e+01 2.211621613344697934e+01
1.490000000000000036e+01 2.024605335733476608e+01 2.025086379362483058e+01 2.026854457045658009e+01 2.036803965770661407e+01 2.210865837728988481e+01
1.500000000000000000e+01 2.024765839692667058e+01 2.025244750017082040e+01 2.027004962414977385e+01 2.036909985235168463e+01 2.210114316293954317e+01
1.510000000000000142e+01 2.024925628205084749e+01 2.025402409410381566e+01 2.027154769166054393e+01 2.037015397013106011e+01 2.209367037868961603e+01
1.520000000000000107e+01 2.025084702158010330e+01 2.025559358887411676e+01 2.027303879345786797e+01 2.037120207850169962e+01 2.208623990809074300e+01
1.530000000000000071e+01 2.025243063976468250e+01 2.025715597843566229e+01 2.027452296509805407e+01 2.037224424218150887e+01 2.207885165131356686e+01
1.540000000000000036e+01 2.025400717683733021e+01 2.025871124230607734e+01 2.027600025656931138e+01 2.037328051982805377e+01 2.207150555048396257e+01
1.550000000000000000e+01 2.025557660049543784e+01 2.026025946665717115e+01 2.027747064354973716e+01 2.037431097494411603e+01 2.206420153076216550e+01
1.560000000000000142e+01 2.025713891540746303e+01 2.026180068331103712e+01 2.027893413960433833e+01 2.037533566860129852e+01 2.205693952646507938e+01
1.570000000000000107e+01 2.025869416704281889e+01 2.026333486386874938e+01 2.028039080072531775e+01 2.037635466203853341e+01 2.204971947752525097e+01
1.580000000000000071e+01 2.026024236517935151e+01 2.026486203411649356e+01 2.028184064480755922e+01 2.037736801231798012e+01 2.204254133534907822e+01
1.590000000000000036e+01 2.026178352267167071e+01 2.026638221947040819e+01 2.028328369316896485e+01 2.037837577962909918e+01 2.203540505494516211e+01
1.600000000000000000e+01 2.026331765728289014e+01 2.026789543475375410e+01 2.028471997120745485e+01 2.037937801758680934e+01 2.202831060172677624e+01
1.610000000000000142e+01 2.026484478859794081e+01 2.026940170004301223e+01 2.028614950688198704e+01 2.038037478691047966e+01 2.202125794418911653e+01
1.619999999999999929e+01 2.026636493129424821e+01 2.027090103063068938e+01 2.028757232005238009e+01 2.038136612793499580e+01 2.201424707577324824e+01
1.630000000000000071e+01 2.026787810674026247e+01 2.027239344932853626e+01 2.028898844055793305e+01 2.038235210413002108e+01 2.200727797368279326e+01
1.640000000000000213e+01 2.026938433537252848e+01 2.027387897806086059e+01 2.029039789711814024e+01 2.038333277712778369e+01 2.200035061351886512e+01
1.650000000000000000e+01 2.027088363765071222e+01 2.027535763871862073e+01 2.029180071843932964e+01 2.038430820838042834e+01 2.199346497142507317e+01
1.660000000000000142e+01 2.027237603572012148e+01 2.027682945076305643e+01 2.029319693226839050e+01 2.038527844621428642e+01 2.198662106308672648e+01
1.669999999999999929e+01 2.027386155185458350e+01 2.027829443347014760e+01 2.029458656627906521e+01 2.038624353795484367e+01 2.197981890720416587e+01
1.680000000000000071e+01 2.027534020758411515e+01 2.027975260718802275e+01 2.029596964856845887e+01 2.038720353671960339e+01 2.197305850502923263e+01
1.690000000000000213e+01 2.027681202443873332e+01 2.028120399226482107e+01 2.029734620723367300e+01 2.038815849562606530e+01 2.196633985781377163e+01
1.700000000000000000e+01 2.027827700618089679e+01 2.028264863988570355e+01 2.029871625119793066e+01 2.038910846664282062e+01 2.195966298009745188e+01
1.710000000000000142e+01 2.027973514342824757e+01 2.028408662790696937e+01 2.030007977442861389e+01 2.039005349904927300e+01 2.195302791307550550e+01
1.719999999999999929e+01 2.028118651240420789e+01 2.028551789710003206e+01 2.030143686097740030e+01 2.039099364218877852e+01 2.194643468336696301e+01
1.730000000000000071e+01 2.028263113794054462e+01 2.028694247050090382e+01 2.030278754084303117e+01 2.039192894546403778e+01 2.193988332564585519e+01
1.740000000000000213e+01 2.028406904691359358e+01 2.028836036788399255e+01 2.030413184617192002e+01 2.039285945826862800e+01 2.193337387429101071e+01
1.750000000000000000e+01 2.028550026782410853e+01 2.028977160774892496e+01 2.030546981056671285e+01 2.039378522941669303e+01 2.192690636838208817e+01
1.760000000000000142e+01 2.028692480814057930e+01 2.029117624228695860e+01 2.030680144551465816e+01 2.039470630775478099e+01 2.192048085114854317e+01
1.769999999999999929e+01 2.028834269734197449e+01 2.029257428930166540e+01 2.030812678548350547e+01 2.039562274172737588e+01 2.191409736446676959e+01
1.780000000000000071e+01 2.028975395359876543e+01 2.029396578701056697e+01 2.030944585261617874e+01 2.039653457881119536e+01 2.190775596069921605e+01
1.790000000000000213e+01 2.029115860132833049e+01 2.029535076201015187e+01 2.031075867593111184e+01 2.039744186717421215e+01 2.190145668490707465e+01
1.800000000000000000e+01 2.029255666945487491e+01 2.029672923806371188e+01 2.031206528836514380e+01 2.039834465313024481e+01 2.189519959605843269e+01
1.810000000000000142e+01 2.029394818218331054e+01 2.029810124424966844e+01 2.031336571831876725e+01 2.039924298397128766e+01 2.188898474574849828e+01
1.819999999999999929e+01 2.029533317288180783e+01 2.029946680303963191e+01 2.031466000234991753e+01 2.040013690371197086e+01 2.188281220707356667e+01
1.830000000000000071e+01 2.029671166294411933e+01 2.030082594468395030e+01 2.031594816650629554e+01 2.040102646096702443e+01 2.187668202337825818e+01
1.840000000000000213e+01 2.029808367823408588e+01 2.030217869652915041e+01 2.031723024075909834e+01 2.040191170263394937e+01 2.187059424911358718e+01
1.850000000000000000e+01 2.029944924673081985e+01 2.030352508622789998e+01 2.031850625663948406e+01 2.040279267416232400e+01 2.186454894624842993e+01
1.860000000000000142e+01 2.030080840157467392e+01 2.030486514217991001e+01 2.031977624948490657e+01 2.040366941746882290e+01 2.185854619509524710e+01
1.869999999999999929e+01 2.030216116625281941e+01 2.030619889138770873e+01 2.032104024751383164e+01 2.040454198107779149e+01 2.185258604165813168e+01
1.880000000000000071e+01 2.030350756797662726e+01 2.030752636139285272e+01 2.032229828169122854e+01 2.040541041096433617e+01 2.184666854517735501e+01
1.890000000000000213e+01 2.030484763582206398e+01 2.030884758190371286e+01 2.032355038403142800e+01 2.040627475114192180e+01 2.184079377092995244e+01
1.900000000000000000e+01 2.030618140147921480e+01 2.031016258566650379e+01 2.032479658801991818e+01 2.040713504287384339e+01 2.183496179265640436e+01
1.910000000000000142e+01 2.030750889069870624e+01 2.031147139852526706e+01 2.032603692379960236e+01 2.040799133367197626e+01 2.182917266486769137e+01
1.920000000000000284e+01 2.030883013161747641e+01 2.031277404909715045e+01 2.032727142285633803e+01 2.040884366853768839e+01 2.182342644980067803e+01
1.930000000000000071e+01 2.031014515445113489e+01 2.031407056859263349e+01 2.032850011783206412e+01 2.040969209027261400e+01 2.181772320911754548e+01
